0.69,0.03,0.09,0.61,1.20,0.46,0.93,1.21,-0.29,0.26
0.34,0.88,0.64,0.67,0.54,0.79,0.76,0.28,0.07,0.62
0.57,0.27,0.93,0.15,0.37,0.72,-0.27,0.63,0.43,0.53
0.72,0.23,0.32,0.66,0.49,0.52,0.66,0.15,0.73,0.67
0.22,0.81,0.85,0.28,0.48,0.68,0.80,0.55,0.61,0.80
0.20,0.78,0.56,0.71,0.91,0.56,0.64,0.46,0.07,0.29
0.63,0.08,0.13,0.82,0.40,0.46,0.79,0.79,0.09,0.46
0.63,0.92,0.34,0.22,0.05,0.57,0.53,0.52,0.43,0.69
0.76,0.81,0.48,0.40,-0.21,1.03,0.37,0.53,0.41,0.68
0.50,1.11,0.41,0.65,0.23,0.75,0.25,0.45,-0.21,0.86
0.56,0.57,0.35,0.49,0.56,0.27,0.69,0.71,0.60,0.44
0.03,0.84,0.27,0.51,0.51,0.84,0.82,1.08,0.20,0.29
0.55,0.66,0.57,0.30,0.60,0.87,0.33,0.51,0.59,0.58
0.71,0.69,0.75,0.52,0.69,0.55,0.51,0.28,0.53,0.23
0.45,0.31,1.00,-0.22,0.64,0.56,0.62,-0.40,0.81,0.78
0.76,0.94,0.93,0.21,0.70,-0.21,0.72,0.15,0.55,0.20
-0.52,0.87,-0.29,0.45,0.43,0.36,0.86,0.34,1.35,1.21
0.61,0.18,-0.10,0.89,0.18,0.39,1.51,0.15,0.25,0.26
0.57,0.56,0.92,0.52,0.24,0.66,0.38,0.57,0.44,0.78
0.23,0.92,0.51,0.80,0.47,-0.26,0.38,0.72,0.13,0.66
1.78,0.32,0.40,1.07,0.58,0.66,0.37,0.01,0.30,0.39
1.27,-0.31,0.32,0.43,0.49,-0.06,0.77,0.13,0.29,0.56
0.45,0.57,0.56,0.56,0.50,0.90,0.26,0.70,0.31,0.28
0.50,0.38,0.18,0.84,0.27,0.54,1.05,0.14,0.57,1.33
0.46,0.80,0.52,0.62,0.41,0.27,0.16,0.57,0.10,0.50
0.16,0.46,0.42,0.24,-0.03,0.59,0.71,1.04,0.19,0.68
0.37,0.78,0.69,0.78,0.18,0.32,0.51,0.28,0.31,0.45
0.91,0.59,0.70,0.25,0.46,0.64,0.77,0.85,0.73,0.37
0.21,1.27,0.39,0.67,0.18,0.14,0.34,0.16,0.59,0.87
0.63,0.83,0.66,-0.20,0.64,0.94,0.30,0.65,0.88,-0.43
0.75,-0.02,0.31,0.51,0.17,0.51,0.42,0.95,0.97,0.79
0.07,0.48,0.95,-0.34,0.45,0.99,0.53,1.00,0.46,0.91
0.63,0.77,0.26,0.57,0.63,0.74,0.73,0.36,0.49,0.49
0.74,0.40,0.48,0.65,0.69,0.04,0.57,0.58,0.80,0.94
0.56,0.39,0.56,0.45,0.58,0.91,0.50,0.40,0.17,0.44
1.13,1.00,-0.40,0.48,0.64,0.34,0.39,0.43,0.27,-0.01
0.43,0.38,0.20,0.80,0.69,0.68,0.53,1.28,0.14,0.29
0.17,0.76,0.89,0.50,0.39,0.55,0.87,0.15,0.45,0.40
0.30,0.90,0.58,0.72,0.80,0.92,0.34,0.53,0.15,0.56
0.96,-0.14,0.52,0.63,0.87,0.78,0.82,-0.24,0.50,0.65
0.43,1.13,0.18,0.75,0.25,0.59,0.20,0.27,0.15,0.95
0.72,0.06,0.25,0.49,0.35,0.73,0.02,0.64,0.49,0.95
0.33,0.46,-0.08,0.04,0.73,0.53,-0.06,0.75,0.55,0.76
0.35,0.83,0.74,0.24,0.47,0.35,0.02,0.88,0.33,0.28
-0.15,0.70,0.61,0.88,0.15,0.39,1.03,0.54,-0.50,0.51
1.13,0.57,0.29,0.65,0.55,0.94,0.73,0.23,0.50,0.59
-0.02,0.48,1.26,0.55,-0.32,0.88,0.57,0.96,0.29,0.11
0.27,0.26,1.13,0.20,1.10,0.72,-0.32,0.56,0.05,0.64
0.35,0.62,0.82,0.76,-0.33,0.65,-0.22,1.02,0.22,0.19
-0.50,0.35,0.77,0.54,1.25,1.45,0.56,0.87,-0.64,0.09
0.59,0.77,0.58,0.36,0.24,-0.32,0.12,0.87,0.26,0.67
0.74,0.30,-0.28,0.21,0.02,0.57,1.16,0.72,0.48,0.32
-0.02,0.19,0.33,0.29,1.02,0.89,-0.75,0.27,1.29,0.77
0.74,0.71,0.72,0.01,0.91,0.24,0.03,0.76,0.64,0.05
0.07,0.03,0.94,0.62,0.95,0.79,0.93,0.41,0.37,0.12
0.45,-0.54,0.40,0.68,0.90,0.54,1.11,0.52,1.09,0.43
0.52,0.96,0.42,0.45,0.54,0.41,0.42,0.82,0.49,0.63
0.41,0.84,0.17,0.61,0.40,0.46,0.84,0.84,-0.30,0.19
0.67,0.83,0.35,0.78,0.38,-0.01,1.00,0.67,-0.01,0.96
0.91,0.98,0.41,-0.37,0.33,0.48,0.39,0.83,0.36,0.56
0.63,0.58,0.22,0.54,0.43,0.37,0.68,0.39,0.50,0.52
0.65,0.60,0.36,0.41,-0.02,0.63,0.41,0.80,0.69,0.73
-0.18,0.72,0.42,0.19,-0.24,1.02,1.62,-0.35,0.15,0.03
-0.01,0.92,0.99,0.48,0.51,1.03,-0.05,0.69,0.10,0.42
0.65,0.45,0.11,1.12,0.25,1.03,0.34,0.52,0.56,0.67
0.47,0.05,0.65,0.69,1.15,0.34,-0.06,1.06,0.47,0.12
0.45,0.39,0.51,0.36,1.15,0.76,-0.06,0.47,0.99,0.25
0.72,0.68,0.28,0.45,0.55,0.21,0.82,0.25,0.37,0.46
-0.13,0.82,0.76,0.32,0.56,0.06,0.06,0.43,0.86,1.20
0.73,0.25,1.39,0.03,-0.12,0.52,1.83,0.17,0.65,0.53
0.51,0.60,0.56,0.46,0.40,0.93,0.04,0.55,0.41,0.80
0.58,0.52,0.73,0.49,0.26,0.25,0.41,0.78,0.64,0.69
0.67,-0.50,1.55,-0.17,-0.09,0.11,0.03,0.45,0.84,0.55
0.49,0.63,0.87,0.37,-0.07,0.80,0.87,0.79,0.57,0.41
0.83,0.16,1.48,-0.42,0.05,0.91,-0.05,0.25,1.04,0.51
0.64,0.92,0.22,0.86,-0.12,0.19,0.63,1.06,0.66,-0.18
0.60,0.42,0.71,0.49,0.54,0.38,0.57,0.82,0.28,0.35
1.44,0.94,0.58,-0.15,0.40,0.33,-0.19,0.84,0.64,0.25
0.63,0.46,0.42,0.48,0.12,0.65,-0.17,0.27,0.78,1.00
0.73,0.64,0.07,0.10,1.73,-0.60,0.39,0.84,0.66,0.11
0.43,0.50,1.03,0.54,0.54,0.22,0.87,0.69,0.28,-0.25
0.46,0.80,0.45,0.37,0.11,0.61,0.82,0.58,0.35,0.35
-0.01,0.21,0.59,0.86,1.07,0.02,1.36,-0.51,0.47,0.75
0.56,0.56,0.56,-0.14,0.27,0.67,0.28,1.09,0.08,0.55
0.44,0.12,0.57,0.12,-0.03,0.61,0.14,0.90,0.88,0.17
1.26,0.31,0.54,0.50,0.54,0.53,0.88,0.43,0.12,0.92
0.26,0.40,0.95,0.49,0.23,1.12,0.17,0.54,0.53,0.80
-0.26,0.42,0.65,0.91,0.41,0.74,-0.08,0.56,0.37,0.34
0.82,1.08,0.54,0.40,0.15,0.22,1.01,0.43,0.32,0.02
0.45,0.42,1.15,0.51,0.82,0.42,0.82,0.43,0.48,-0.30
0.03,0.50,0.67,0.47,0.52,0.54,0.02,0.93,0.74,0.59
0.57,0.74,0.71,0.47,0.70,0.36,0.75,0.65,0.48,0.39
0.74,0.54,0.45,0.38,1.19,0.17,0.21,0.46,0.16,0.35
0.66,0.94,0.26,0.60,0.32,0.88,-0.32,0.58,0.74,0.49
0.33,0.55,-0.08,0.62,0.66,0.60,0.66,0.83,0.37,0.63
0.53,0.35,0.86,0.25,0.59,0.71,0.28,0.87,0.19,0.66
0.64,0.45,0.57,0.51,0.29,1.04,0.13,0.46,0.22,0.81
-0.14,0.13,-0.04,1.20,0.29,0.75,0.71,1.45,0.48,0.51
-0.14,0.10,0.67,0.13,0.64,0.29,0.03,-0.23,-0.03,0.41
0.81,0.04,1.18,0.32,0.90,0.52,0.98,-0.12,0.86,0.08
0.71,0.21,0.97,0.40,0.75,0.65,0.06,0.62,0.60,0.53
0.28,0.16,0.55,-0.04,0.38,0.80,0.22,1.24,0.48,0.64
0.80,0.90,0.62,0.62,0.57,0.35,-0.09,0.45,0.34,0.19
0.77,0.50,0.29,0.31,0.52,0.09,0.67,0.76,0.64,1.02
0.49,0.38,0.56,0.63,0.98,0.16,0.23,0.75,0.50,0.20
0.13,0.87,0.29,0.06,0.43,0.73,-0.34,0.89,0.28,0.56
0.84,0.59,0.22,0.57,0.36,0.36,0.66,0.79,0.60,0.70
0.41,1.08,0.63,0.00,0.56,0.66,0.28,0.56,0.63,0.85
0.58,0.48,0.55,1.21,0.23,0.77,0.99,0.66,0.40,0.56
0.39,1.01,0.12,0.43,0.61,0.47,0.69,0.80,0.04,1.07
0.59,1.13,0.49,0.27,0.52,0.64,-0.26,0.05,0.82,0.41
0.75,0.76,0.34,0.18,0.76,0.52,0.54,0.22,0.28,0.54
0.72,0.88,1.10,0.79,0.30,0.54,0.81,0.26,0.60,0.49
0.45,0.56,0.38,0.51,0.75,0.92,0.08,0.62,0.38,0.56
0.95,0.38,0.32,1.00,0.33,-0.16,1.28,0.34,0.58,0.70
0.71,0.70,1.26,0.20,0.10,0.73,0.73,0.17,0.40,0.64
0.36,0.72,0.78,0.62,0.40,0.72,0.57,0.35,0.49,0.61
0.95,1.15,1.67,-0.71,-0.38,-0.49,0.77,0.60,-0.55,0.66
0.21,0.09,1.01,0.71,0.44,-0.40,-0.07,1.05,0.59,0.36
0.93,0.69,0.23,0.50,0.15,0.57,0.77,0.77,0.41,0.21
0.96,0.68,0.51,0.17,0.52,0.33,0.57,0.64,1.02,0.23
0.89,0.60,0.98,0.68,0.45,0.67,0.01,0.39,0.44,0.49
0.55,0.56,0.31,0.49,0.04,0.70,1.26,0.43,0.27,0.58
0.79,0.82,1.05,-0.25,0.53,0.50,-0.31,0.33,0.95,0.20
0.96,0.69,0.39,0.61,0.67,0.68,0.45,0.27,0.50,0.42
0.38,0.88,0.46,-0.06,0.48,0.65,-0.16,0.75,0.71,0.82
0.86,0.48,0.23,0.46,0.84,0.39,0.54,0.49,0.27,0.53
0.51,0.55,1.01,-0.05,0.17,0.65,0.41,0.26,0.75,0.67
0.60,0.78,0.25,0.83,0.53,0.40,0.75,0.63,0.84,0.47
0.77,0.85,0.65,0.04,0.08,0.63,0.33,0.69,0.69,0.20
0.17,0.55,0.97,0.88,0.46,0.37,0.36,0.33,0.52,0.33
0.81,0.64,0.34,0.50,0.30,0.91,0.98,0.71,0.32,0.62
0.77,0.33,0.55,0.64,0.73,0.38,0.37,0.36,0.42,0.72
0.03,0.66,0.57,0.08,0.54,0.73,0.69,0.90,0.70,0.49
0.60,0.60,0.75,-0.01,0.60,0.20,0.83,-0.18,0.15,0.35
0.04,0.74,0.82,0.54,1.01,0.66,-0.10,-0.05,0.75,0.47
0.68,0.62,0.68,0.04,0.78,0.96,0.18,0.38,0.28,0.28
0.91,0.88,0.26,0.52,0.50,0.69,0.30,0.22,-0.31,-0.20
0.35,0.32,-0.06,1.15,0.83,0.56,1.00,0.70,0.42,0.04
0.06,0.59,0.75,0.06,0.52,0.75,0.60,0.81,0.10,0.80
1.16,0.33,0.39,0.64,0.41,0.35,1.00,0.53,0.04,0.58
1.25,1.34,0.60,1.33,0.82,-0.18,0.21,-0.11,0.12,-0.04
0.68,0.50,0.18,0.61,1.16,0.90,0.45,0.82,0.34,0.36
-0.17,0.32,1.15,-0.01,0.48,0.77,0.48,0.41,0.17,0.19
0.04,0.60,0.94,0.44,0.54,0.78,0.76,0.10,-0.24,1.06
0.45,0.45,0.76,0.28,0.67,0.97,0.01,-0.15,0.99,0.15
0.24,0.70,0.82,0.61,0.20,0.40,-0.03,0.63,0.25,0.44
0.86,0.35,0.38,0.27,0.27,1.20,1.12,0.39,0.13,0.70
1.28,0.18,0.43,1.08,-0.18,0.41,1.13,0.39,0.07,0.93
0.54,-0.23,-0.08,0.60,0.35,0.29,0.13,1.40,0.49,0.85
0.55,0.51,0.43,0.92,0.92,0.50,-0.39,0.53,1.15,0.06
0.38,0.57,0.29,0.56,0.62,-0.18,0.57,1.20,0.79,1.01
1.09,0.11,1.35,0.22,0.01,0.23,0.17,0.27,0.88,0.25
0.83,0.44,0.97,0.54,-0.22,0.04,-0.21,0.65,0.71,0.66
0.56,0.52,0.25,0.52,1.16,0.12,0.72,0.01,0.42,1.27
0.53,0.33,1.00,0.26,0.28,0.88,0.15,0.29,0.61,0.97
0.08,1.19,-0.28,1.32,0.73,0.05,0.12,1.11,-0.07,0.09
0.70,0.76,0.07,0.60,0.34,0.62,0.75,0.26,-0.29,0.56
-0.03,0.42,0.60,-0.19,1.01,0.42,-0.44,0.90,0.67,1.29
0.92,0.61,0.44,0.34,0.75,-0.01,-0.35,0.93,0.32,0.37
0.55,0.72,0.63,0.59,0.73,0.48,0.51,0.45,0.35,0.31
0.62,0.73,0.26,0.87,0.60,0.68,-0.07,1.07,-0.23,0.78
0.87,0.68,0.93,1.00,0.24,0.16,-0.24,0.48,0.72,0.00
0.38,0.40,0.23,0.55,0.53,0.27,0.77,0.26,0.61,0.45
0.47,0.53,-0.12,-0.28,0.89,0.56,0.83,0.07,-0.17,0.24
0.31,0.19,0.70,0.42,0.38,0.50,0.65,0.49,0.40,0.67
-0.01,-0.02,0.13,0.73,0.40,0.47,-0.19,0.76,0.94,0.80
0.61,0.62,0.51,0.24,0.28,0.74,0.57,0.69,0.46,0.70
0.04,0.51,0.70,0.79,0.68,0.12,0.96,0.89,0.50,0.29
0.71,0.16,0.42,0.68,0.91,0.21,0.03,0.77,0.29,0.82
0.83,0.50,0.42,0.65,0.61,0.54,0.05,0.46,0.61,0.33
0.35,0.71,0.76,0.85,0.65,0.50,0.72,0.67,0.50,0.50
0.54,0.20,0.34,0.94,0.48,0.82,0.35,0.71,0.21,0.67
1.22,0.40,0.24,0.13,0.69,0.80,0.30,-0.37,-0.88,0.68
-0.14,0.86,0.99,0.45,0.26,1.51,0.38,0.82,-0.00,-0.10
0.48,0.53,0.52,1.03,0.58,0.13,0.75,0.89,0.08,0.74
0.45,0.15,0.54,0.72,0.80,0.75,0.83,0.33,0.45,0.53
0.90,0.72,0.55,0.51,0.53,0.66,0.62,0.06,0.50,0.41
-0.19,0.78,-0.05,1.07,0.38,0.37,0.28,1.12,0.29,0.78
0.83,0.67,0.62,0.60,0.38,0.72,0.87,0.64,0.34,0.59
0.47,0.03,0.25,0.89,0.69,0.68,0.36,0.49,0.71,0.47
0.11,0.67,0.82,0.54,0.52,0.38,0.45,0.41,0.40,0.68
0.63,0.60,0.86,-0.15,0.51,0.47,0.65,0.52,0.49,0.58
0.85,0.76,0.06,0.75,0.21,1.14,0.62,0.63,0.60,0.17
0.55,-0.10,-0.01,0.31,-0.06,0.02,1.13,1.29,0.60,0.84
0.17,0.64,0.54,1.51,0.17,-0.08,0.52,0.30,1.21,0.46
1.22,0.49,0.36,0.28,0.82,0.05,0.92,0.79,0.22,-0.13
-0.01,0.25,0.39,0.44,1.08,1.23,0.49,0.37,0.33,0.88
0.80,0.99,0.32,0.59,0.64,0.15,0.39,0.39,0.85,0.40
0.55,0.26,0.63,1.11,0.43,0.56,0.59,1.03,0.11,0.35
0.61,0.85,0.05,0.62,0.38,0.40,0.86,0.59,0.16,0.92
0.60,1.56,0.45,0.55,0.40,0.27,-0.57,0.80,0.16,-0.37
0.74,0.13,0.01,-0.20,1.65,-0.31,0.80,0.94,-0.03,0.64
0.75,0.85,0.33,0.91,-1.29,0.91,0.73,0.55,0.48,0.59
0.46,0.07,0.39,0.74,0.80,0.98,0.82,0.99,-0.19,0.40
0.19,0.13,0.44,0.78,0.45,0.80,1.18,0.71,0.15,0.44
0.58,0.68,0.36,0.44,0.33,0.51,0.75,0.90,0.46,0.57
0.36,0.59,0.33,0.86,0.77,0.18,0.63,-0.23,0.76,0.82
0.09,1.40,-0.08,-0.12,0.69,0.20,0.84,0.80,-0.17,1.13
0.48,0.52,0.32,0.51,0.48,0.05,1.83,0.45,1.50,0.34
1.16,0.07,-0.06,1.53,0.70,0.79,0.33,0.37,-0.13,0.67
0.60,0.97,0.49,0.96,0.26,0.60,0.62,0.03,0.34,0.57
0.10,1.19,-0.29,0.43,0.64,-0.25,0.25,0.78,0.85,1.17
0.47,0.52,0.51,0.57,0.33,0.63,-0.07,1.15,0.57,0.85
0.47,0.79,0.69,0.80,0.84,0.10,1.12,0.17,0.81,0.18
-0.45,1.19,0.33,0.96,-0.92,1.30,0.44,0.64,0.26,0.28
0.47,0.54,0.49,1.06,0.31,0.70,0.39,0.64,0.12,0.64
1.29,0.56,0.07,0.73,0.41,0.09,1.16,0.49,0.10,-0.08
-0.16,0.45,0.59,0.88,0.58,0.51,0.08,0.81,0.56,0.35
0.26,1.08,0.64,0.80,-0.02,0.45,0.55,0.67,0.46,0.64
0.73,1.08,0.52,0.99,0.87,0.57,0.80,0.49,-0.04,-0.33
0.94,1.01,0.06,0.26,0.82,0.72,0.35,0.77,-0.02,0.25
0.11,0.40,0.45,0.35,0.51,0.96,1.06,0.75,-0.11,0.89
0.29,0.56,0.65,0.97,0.20,0.32,1.10,0.50,-0.15,0.96
0.74,1.04,1.11,0.64,0.31,0.87,0.87,-0.27,0.21,-0.29
0.50,0.41,0.52,0.80,0.55,0.44,0.31,0.22,0.71,0.72
0.42,0.54,0.33,0.55,0.26,0.49,0.49,0.94,0.44,0.43
0.48,0.07,0.22,0.48,0.52,0.83,0.18,0.64,0.61,0.74
0.51,0.72,0.49,0.53,0.52,0.44,0.88,0.54,0.81,0.30
0.75,0.49,0.55,0.41,0.56,0.59,0.62,0.22,0.77,-0.13
1.33,0.54,-0.00,0.19,0.46,0.46,0.69,0.60,0.34,0.34
0.47,1.02,0.54,0.05,0.56,0.63,0.31,0.97,0.32,0.25
1.23,0.83,0.43,0.71,0.31,0.10,0.24,0.27,0.18,0.65
0.11,0.32,0.50,1.08,-0.08,0.07,-0.10,0.17,0.12,1.02
0.46,0.48,0.71,0.66,0.52,0.71,0.14,0.65,0.04,1.40
0.74,0.47,-0.14,1.02,0.01,-0.06,1.07,1.06,0.59,0.62
0.37,0.70,0.41,0.50,0.45,0.49,0.73,0.37,0.46,0.28
0.30,1.09,0.26,0.73,0.52,0.51,0.26,0.38,0.99,-0.29
0.50,0.97,0.68,0.30,0.13,0.37,0.09,0.98,0.91,0.66
1.00,0.10,0.13,0.63,0.14,1.15,0.73,0.99,0.26,0.48
0.37,0.38,0.02,0.66,0.48,0.81,0.62,0.52,0.58,1.20
-0.05,1.26,0.20,0.05,0.66,0.69,0.50,1.02,0.27,0.52
0.25,-0.09,1.09,0.07,0.02,1.74,0.96,0.28,0.16,-0.06
0.69,0.66,-0.05,0.63,0.67,0.44,0.09,0.47,0.58,0.64
0.75,0.01,0.35,0.23,0.60,0.71,1.23,0.49,0.59,0.85
0.53,0.53,0.72,1.06,0.32,0.98,1.15,0.34,-0.06,-0.12
0.19,0.75,0.40,0.32,-0.33,1.06,0.86,0.98,0.38,0.13
0.39,0.67,0.74,0.51,0.44,0.70,0.43,0.46,0.48,0.63
0.34,0.47,0.15,0.75,0.44,1.11,0.73,0.36,0.41,0.50
0.33,0.47,0.54,0.65,-0.01,0.69,0.78,-0.01,0.37,0.71
1.08,0.84,-0.15,0.72,0.92,0.08,1.31,0.34,-0.25,0.51
0.70,0.31,0.52,0.83,0.57,0.70,0.37,0.67,0.17,0.87
0.42,0.43,0.35,0.84,0.48,1.15,1.15,0.31,0.11,0.38
0.63,1.00,0.58,0.51,0.17,1.12,0.66,-0.26,0.90,0.37
-0.13,0.76,0.39,0.65,0.69,0.20,0.22,0.77,0.13,0.90
1.11,1.06,-0.04,0.43,0.07,0.73,0.17,0.74,0.84,0.55
0.49,0.40,0.58,0.49,0.72,0.60,0.13,0.36,0.59,0.59
0.23,0.62,-0.21,0.76,0.59,0.85,0.55,0.07,0.58,0.96
1.00,0.41,0.62,0.75,0.69,0.63,0.50,0.30,0.16,0.43
0.45,0.46,0.86,0.45,0.20,0.18,-0.04,0.42,0.35,1.03
1.22,0.46,0.41,0.67,0.48,0.05,1.56,0.10,0.36,0.59
1.09,0.21,0.47,0.40,0.22,0.86,-0.21,0.62,0.80,0.71
0.46,0.47,0.62,0.34,0.48,0.74,0.66,0.47,0.05,0.57
1.02,0.53,0.34,0.69,0.85,0.41,-0.08,0.77,0.83,0.32
1.14,-0.83,1.49,-0.19,-0.18,0.36,1.46,0.24,0.66,0.39
0.21,0.47,0.26,0.42,0.36,0.50,0.04,0.66,0.66,0.62
0.32,-0.04,0.81,-0.27,1.00,0.75,0.46,0.85,0.21,0.13
0.51,0.53,0.73,0.60,0.45,0.85,0.52,0.57,0.38,0.57
0.40,0.46,0.37,0.75,1.04,0.37,0.59,0.68,0.05,0.42
1.04,0.35,1.21,0.79,0.37,-0.03,-0.31,0.64,0.36,0.14
0.79,0.37,0.84,0.50,0.45,-0.32,1.09,0.70,0.64,0.23
0.28,0.07,0.41,0.70,0.23,1.02,0.66,0.21,0.37,0.84
0.15,0.72,1.00,0.19,0.51,0.46,0.42,0.55,0.65,0.44
0.72,0.66,0.41,0.58,0.20,0.33,1.06,0.63,0.94,-0.15
-0.00,0.88,0.69,0.63,-0.41,0.68,0.78,0.73,0.42,0.25
0.49,0.43,0.37,0.29,0.51,0.35,0.80,0.57,0.41,0.24
0.54,0.32,0.50,0.70,0.30,0.84,0.16,0.82,0.65,0.57
